Time,50BTC.com,AntPool,BTC Guild,BTC.TOP,BTCC Pool,BW.COM,BitFury,BitMinter,Eligius,F2Pool,SlushPool,Unknown,ViaBTC,ghash.io,others,,ALL,ANTPOOL,F2POOL,VIABTC,BTCCOM
2017-12-13 00:00:00 UTC,,2.79E+18,,2.71E+18,1.55E+17,2.33E+17,3.88E+17,,,1.63E+18,1.16E+18,3.18E+18,1.40E+18,,7.76E+17,,1.44E+19,2.79E+18,1.63E+18,1.40E+18,1.63E+18
2017-12-14 00:00:00 UTC,,2.62E+18,,1.67E+18,8.74E+17,3.97E+17,3.18E+17,,,1.35E+18,1.91E+18,2.94E+18,1.75E+18,,8.74E+17,,1.47E+19,2.62E+18,1.35E+18,1.75E+18,1.96E+18
2017-12-15 00:00:00 UTC,,2.13E+18,,1.66E+18,7.89E+17,5.53E+17,2.37E+17,,,1.50E+18,1.42E+18,3.08E+18,1.34E+18,,6.31E+17,,1.33E+19,2.13E+18,1.50E+18,1.34E+18,1.68E+18
2017-12-16 00:00:00 UTC,,2.22E+18,,1.98E+18,3.96E+17,3.17E+17,3.96E+17,,,1.27E+18,1.03E+18,3.49E+18,1.90E+18,,5.55E+17,,1.36E+19,2.22E+18,1.27E+18,1.90E+18,9.97E+17
2017-12-17 00:00:00 UTC,,2.94E+18,,1.67E+18,5.56E+17,7.94E+16,3.18E+17,,,3.97E+17,1.83E+18,4.45E+18,1.83E+18,,6.35E+17,,1.47E+19,2.94E+18,3.97E+17,1.83E+18,2.74E+18
2017-12-18 00:00:00 UTC,,2.88E+18,,1.10E+18,5.09E+17,8.48E+16,2.54E+17,,,1.19E+18,1.70E+18,4.66E+18,2.29E+18,,7.63E+17,,1.54E+19,2.88E+18,1.19E+18,2.29E+18,1.85E+18
2017-12-19 00:00:00 UTC,,3.00E+18,,1.87E+18,4.68E+17,9.36E+16,1.87E+17,,,6.55E+17,1.22E+18,3.46E+18,1.69E+18,,4.68E+17,,1.31E+19,3.00E+18,6.55E+17,1.69E+18,1.66E+18
2017-12-20 00:00:00 UTC,,2.05E+18,,1.59E+18,3.73E+17,2.80E+17,1.87E+17,,,1.12E+18,1.68E+18,2.99E+18,1.59E+18,,8.40E+17,,1.27E+19,2.05E+18,1.12E+18,1.59E+18,2.29E+18
2017-12-21 00:00:00 UTC,,1.47E+18,,1.93E+18,3.68E+17,2.76E+17,2.76E+17,,,9.21E+17,1.75E+18,3.04E+18,1.57E+18,,5.53E+17,,1.22E+19,1.47E+18,9.21E+17,1.57E+18,2.93E+18
2017-12-22 00:00:00 UTC,,2.62E+18,,2.53E+18,9.36E+16,9.36E+16,2.81E+17,,,1.12E+18,9.36E+17,4.31E+18,1.59E+18,,9.36E+17,,1.45E+19,2.62E+18,1.12E+18,1.59E+18,3.00E+18
2017-12-23 00:00:00 UTC,,2.60E+18,,1.67E+18,9.30E+16,9.30E+16,3.72E+17,,,1.02E+18,1.67E+18,3.07E+18,1.67E+18,,6.51E+17,,1.29E+19,2.60E+18,1.02E+18,1.67E+18,2.92E+18
2017-12-24 00:00:00 UTC,,2.52E+18,,2.06E+18,2.81E+17,9.35E+16,1.87E+17,,,1.40E+18,2.24E+18,3.27E+18,1.50E+18,,6.55E+17,,1.42E+19,2.52E+18,1.40E+18,1.50E+18,2.56E+18
2017-12-25 00:00:00 UTC,,2.13E+18,,1.57E+18,1.85E+17,9.24E+16,2.77E+17,,,7.39E+17,8.32E+17,4.25E+18,1.02E+18,,1.39E+18,,1.25E+19,2.13E+18,7.39E+17,1.02E+18,2.17E+18
2017-12-26 00:00:00 UTC,,2.82E+18,,1.50E+18,1.88E+17,9.39E+16,3.76E+17,9.39E+16,,8.46E+17,1.97E+18,3.66E+18,9.39E+17,,8.46E+17,,1.33E+19,2.82E+18,8.46E+17,9.39E+17,2.04E+18
2017-12-27 00:00:00 UTC,,2.41E+18,,2.04E+18,6.50E+17,3.71E+17,3.71E+17,,,7.43E+17,1.67E+18,3.62E+18,2.14E+18,,4.64E+17,,1.45E+19,2.41E+18,7.43E+17,2.14E+18,2.61E+18
2017-12-28 00:00:00 UTC,,2.89E+18,,1.59E+18,3.73E+17,,2.80E+17,,,4.66E+17,1.12E+18,4.48E+18,2.14E+18,,5.60E+17,,1.39E+19,2.89E+18,4.66E+17,2.14E+18,2.04E+18
2017-12-29 00:00:00 UTC,,2.72E+18,,2.53E+18,5.62E+17,1.87E+17,3.75E+17,,,1.22E+18,8.43E+17,4.68E+18,1.97E+18,,3.75E+17,,1.54E+19,2.72E+18,1.22E+18,1.97E+18,2.46E+18
2017-12-30 00:00:00 UTC,,1.56E+18,,2.11E+18,2.75E+17,2.75E+17,5.51E+17,,,7.34E+17,1.56E+18,3.76E+18,2.02E+18,,6.43E+17,,1.35E+19,1.56E+18,7.34E+17,2.02E+18,3.51E+18
2017-12-31 00:00:00 UTC,,2.34E+18,,2.62E+18,4.69E+17,9.37E+16,5.62E+17,,,7.50E+17,1.97E+18,4.12E+18,1.31E+18,,1.03E+18,,1.53E+19,2.34E+18,7.50E+17,1.31E+18,2.75E+18
2018-01-01 00:00:00 UTC,,3.43E+18,,2.47E+18,5.71E+17,1.90E+17,4.76E+17,,,9.51E+17,1.62E+18,3.14E+18,1.52E+18,,5.71E+17,,1.49E+19,3.43E+18,9.51E+17,1.52E+18,2.09E+18
2018-01-02 00:00:00 UTC,,2.40E+18,,3.46E+18,1.92E+17,1.92E+17,1.92E+17,,,9.62E+17,2.02E+18,4.62E+18,1.83E+18,,5.77E+17,,1.64E+19,2.40E+18,9.62E+17,1.83E+18,3.39E+18
2018-01-03 00:00:00 UTC,,2.96E+18,,1.72E+18,1.91E+17,1.91E+17,4.77E+17,,,1.24E+18,1.05E+18,4.48E+18,1.91E+18,,7.63E+17,,1.50E+19,2.96E+18,1.24E+18,1.91E+18,4.10E+18
2018-01-04 00:00:00 UTC,,4.13E+18,,2.50E+18,3.84E+17,3.84E+17,9.60E+16,,,8.64E+17,1.34E+18,3.94E+18,1.54E+18,,9.60E+17,,1.61E+19,4.13E+18,8.64E+17,1.54E+18,3.01E+18
2018-01-05 00:00:00 UTC,,2.30E+18,,2.50E+18,2.88E+17,1.92E+17,9.60E+16,,,2.88E+17,1.63E+18,4.41E+18,1.34E+18,,6.72E+17,,1.37E+19,2.30E+18,2.88E+17,1.34E+18,2.65E+18
2018-01-06 00:00:00 UTC,,2.70E+18,,2.70E+18,,2.89E+17,4.82E+17,,,8.68E+17,1.74E+18,5.02E+18,1.83E+18,,5.79E+17,,1.62E+19,2.70E+18,8.68E+17,1.83E+18,2.81E+18
2018-01-07 00:00:00 UTC,,1.63E+18,,2.40E+18,6.72E+17,2.88E+17,3.84E+17,,,3.84E+17,2.02E+18,4.80E+18,2.02E+18,,9.60E+17,,1.56E+19,1.63E+18,3.84E+17,2.02E+18,3.33E+18
2018-01-08 00:00:00 UTC,,3.36E+18,,2.49E+18,2.88E+17,2.88E+17,1.92E+17,,,8.63E+17,1.53E+18,4.03E+18,1.73E+18,,1.15E+18,,1.59E+19,3.36E+18,8.63E+17,1.73E+18,3.82E+18
2018-01-09 00:00:00 UTC,,3.27E+18,,1.83E+18,2.88E+17,1.92E+17,9.61E+16,,,7.69E+17,2.11E+18,4.61E+18,1.54E+18,,1.06E+18,,1.58E+19,3.27E+18,7.69E+17,1.54E+18,2.42E+18
2018-01-10 00:00:00 UTC,,2.88E+18,,2.02E+18,2.88E+17,2.88E+17,7.68E+17,,,1.44E+18,1.34E+18,5.38E+18,1.44E+18,,9.60E+16,,1.59E+19,2.88E+18,1.44E+18,1.44E+18,3.29E+18
2018-01-11 00:00:00 UTC,,3.64E+18,,2.11E+18,7.66E+17,,5.74E+17,,,7.66E+17,1.53E+18,5.65E+18,2.39E+18,,1.05E+18,,1.85E+19,3.64E+18,7.66E+17,2.39E+18,3.33E+18
2018-01-12 00:00:00 UTC,,3.54E+18,,2.30E+18,1.92E+17,1.92E+17,3.83E+17,,,1.05E+18,1.63E+18,5.46E+18,1.82E+18,,4.79E+17,,1.71E+19,3.54E+18,1.05E+18,1.82E+18,3.99E+18
2018-01-13 00:00:00 UTC,,2.77E+18,,2.24E+18,2.13E+17,3.20E+17,2.13E+17,,,7.46E+17,1.17E+18,4.16E+18,2.88E+18,,1.17E+18,,1.59E+19,2.77E+18,7.46E+17,2.88E+18,3.29E+18
2018-01-14 00:00:00 UTC,,3.48E+18,,1.57E+18,3.37E+17,,1.12E+17,,,1.23E+18,1.91E+18,5.05E+18,2.47E+18,,1.23E+18,,1.74E+19,3.48E+18,1.23E+18,2.47E+18,3.25E+18
2018-01-15 00:00:00 UTC,,2.75E+18,,1.54E+18,4.39E+17,,4.39E+17,,,9.88E+17,2.20E+18,5.27E+18,2.20E+18,,6.59E+17,,1.65E+19,2.75E+18,9.88E+17,2.20E+18,4.62E+18
2018-01-16 00:00:00 UTC,,3.30E+18,,1.76E+18,2.20E+17,1.10E+17,4.40E+17,,,1.21E+18,1.54E+18,4.95E+18,2.86E+18,,1.10E+18,,1.75E+19,3.30E+18,1.21E+18,2.86E+18,4.55E+18
2018-01-17 00:00:00 UTC,,3.45E+18,,3.00E+18,5.56E+17,2.22E+17,2.22E+17,,,1.11E+18,2.00E+18,5.22E+18,1.78E+18,,1.00E+18,,1.86E+19,3.45E+18,1.11E+18,1.78E+18,4.22E+18
2018-01-18 00:00:00 UTC,,2.89E+18,,2.78E+18,5.55E+17,4.44E+17,2.22E+17,,,5.55E+17,2.89E+18,6.00E+18,2.44E+18,,4.44E+17,,1.92E+19,2.89E+18,5.55E+17,2.44E+18,4.35E+18
2018-01-19 00:00:00 UTC,,3.62E+18,,2.31E+18,3.29E+17,2.20E+17,4.39E+17,,,1.21E+18,2.86E+18,4.61E+18,2.09E+18,,4.39E+17,,1.81E+19,3.62E+18,1.21E+18,2.09E+18,3.02E+18
2018-01-20 00:00:00 UTC,,4.32E+18,,2.33E+18,6.65E+17,3.33E+17,4.43E+17,,,6.65E+17,1.77E+18,6.21E+18,2.11E+18,,8.87E+17,,1.97E+19,4.32E+18,6.65E+17,2.11E+18,4.73E+18
2018-01-21 00:00:00 UTC,,4.33E+18,,3.00E+18,6.67E+17,5.56E+17,3.33E+17,,,1.00E+18,1.56E+18,6.11E+18,2.45E+18,,7.78E+17,,2.08E+19,4.33E+18,1.00E+18,2.45E+18,4.16E+18
2018-01-22 00:00:00 UTC,,4.04E+18,,2.36E+18,3.37E+17,2.24E+17,,,,8.98E+17,2.02E+18,5.61E+18,2.47E+18,,7.86E+17,,1.87E+19,4.04E+18,8.98E+17,2.47E+18,4.11E+18
2018-01-23 00:00:00 UTC,,3.59E+18,,1.52E+18,3.26E+17,2.18E+17,5.44E+17,,,8.70E+17,2.18E+18,5.98E+18,2.50E+18,,1.52E+18,,1.93E+19,3.59E+18,8.70E+17,2.50E+18,4.37E+18
2018-01-24 00:00:00 UTC,,4.01E+18,,1.78E+18,3.34E+17,1.11E+17,5.56E+17,,,1.11E+18,1.89E+18,7.01E+18,1.67E+18,,1.11E+18,,1.96E+19,4.01E+18,1.11E+18,1.67E+18,4.97E+18
2018-01-25 00:00:00 UTC,,3.94E+18,,1.72E+18,8.62E+17,2.46E+17,4.93E+17,,,8.62E+17,2.83E+18,5.05E+18,2.59E+18,,8.62E+17,,1.95E+19,3.94E+18,8.62E+17,2.59E+18,3.64E+18
2018-01-26 00:00:00 UTC,,4.35E+18,,1.92E+18,6.40E+17,5.12E+17,1.28E+17,,,1.15E+18,1.92E+18,5.25E+18,3.07E+18,,8.96E+17,,1.98E+19,4.35E+18,1.15E+18,3.07E+18,4.09E+18
2018-01-27 00:00:00 UTC,,3.71E+18,,2.38E+18,5.30E+17,1.32E+17,6.62E+17,,,1.06E+18,3.05E+18,6.09E+18,2.38E+18,,7.95E+17,,2.08E+19,3.71E+18,1.06E+18,2.38E+18,5.27E+18
2018-01-28 00:00:00 UTC,,2.78E+18,,3.54E+18,8.85E+17,1.26E+17,5.06E+17,,,1.14E+18,1.52E+18,6.58E+18,1.64E+18,,1.26E+18,,2.00E+19,2.78E+18,1.14E+18,1.64E+18,4.27E+18
2018-01-29 00:00:00 UTC,,3.36E+18,,1.81E+18,7.75E+17,2.58E+17,1.29E+17,,,1.03E+18,1.94E+18,6.20E+18,2.58E+18,,1.03E+18,,1.91E+19,3.36E+18,1.03E+18,2.58E+18,4.46E+18
2018-01-30 00:00:00 UTC,,4.28E+18,,3.11E+18,2.59E+17,3.89E+17,6.48E+17,,,1.30E+18,1.82E+18,7.00E+18,2.07E+18,,7.78E+17,,2.17E+19,4.28E+18,1.30E+18,2.07E+18,4.77E+18
2018-01-31 00:00:00 UTC,,2.87E+18,,2.22E+18,3.91E+17,,2.61E+17,,,1.56E+18,1.30E+18,4.69E+18,1.43E+18,,5.21E+17,,1.53E+19,2.87E+18,1.56E+18,1.43E+18,4.39E+18
2018-02-01 00:00:00 UTC,,3.09E+18,,3.22E+18,1.16E+18,1.29E+17,3.86E+17,,,1.03E+18,1.54E+18,7.07E+18,2.06E+18,,9.00E+17,,2.06E+19,3.09E+18,1.03E+18,2.06E+18,3.98E+18
2018-02-02 00:00:00 UTC,,5.04E+18,,1.81E+18,6.46E+17,1.29E+17,3.88E+17,,,9.05E+17,1.94E+18,7.62E+18,2.33E+18,,9.05E+17,,2.17E+19,5.04E+18,9.05E+17,2.33E+18,3.91E+18
2018-02-03 00:00:00 UTC,,3.54E+18,,2.76E+18,5.25E+17,1.31E+17,2.63E+17,,,9.19E+17,1.84E+18,7.09E+18,2.76E+18,,9.19E+17,,2.07E+19,3.54E+18,9.19E+17,2.76E+18,4.28E+18
2018-02-04 00:00:00 UTC,,4.10E+18,,2.82E+18,1.28E+18,1.28E+17,3.84E+17,,,1.67E+18,2.95E+18,6.66E+18,1.79E+18,,1.02E+18,,2.28E+19,4.10E+18,1.67E+18,1.79E+18,6.38E+18
2018-02-05 00:00:00 UTC,,3.91E+18,,2.22E+18,9.13E+17,1.30E+17,7.82E+17,,,6.52E+17,3.39E+18,8.08E+18,3.13E+18,,9.13E+17,,2.41E+19,3.91E+18,6.52E+17,3.13E+18,6.11E+18
2018-02-06 00:00:00 UTC,,3.88E+18,,2.46E+18,7.76E+17,2.59E+17,5.17E+17,,,9.05E+17,2.84E+18,7.50E+18,1.81E+18,,1.03E+18,,2.20E+19,3.88E+18,9.05E+17,1.81E+18,4.69E+18
2018-02-07 00:00:00 UTC,,3.55E+18,,2.84E+18,1.14E+18,,8.53E+17,,,9.95E+17,1.56E+18,6.40E+18,2.42E+18,,2.84E+17,,2.00E+19,3.55E+18,9.95E+17,2.42E+18,5.20E+18
2018-02-08 00:00:00 UTC,,3.72E+18,,2.44E+18,5.73E+17,,1.43E+17,,,1.43E+18,1.86E+18,5.73E+18,2.44E+18,,4.30E+17,,1.88E+19,3.72E+18,1.43E+18,2.44E+18,4.51E+18
2018-02-09 00:00:00 UTC,,2.56E+18,,2.84E+18,4.27E+17,4.27E+17,2.84E+17,,,9.95E+17,2.42E+18,6.11E+18,2.42E+18,,7.11E+17,,1.92E+19,2.56E+18,9.95E+17,2.42E+18,6.40E+18
2018-02-10 00:00:00 UTC,,2.57E+18,,2.29E+18,8.58E+17,2.86E+17,2.86E+17,,,1.14E+18,2.57E+18,5.86E+18,3.57E+18,,1.00E+18,,2.04E+19,2.57E+18,1.14E+18,3.57E+18,4.62E+18
2018-02-11 00:00:00 UTC,,3.16E+18,,2.44E+18,1.00E+18,1.44E+17,1.44E+17,,,4.31E+17,2.01E+18,8.18E+18,3.01E+18,,1.15E+18,,2.17E+19,3.16E+18,4.31E+17,3.01E+18,6.94E+18
2018-02-12 00:00:00 UTC,,3.41E+18,,3.55E+18,7.10E+17,2.84E+17,5.68E+17,,,8.52E+17,2.13E+18,7.10E+18,3.69E+18,,1.28E+18,,2.36E+19,3.41E+18,8.52E+17,3.69E+18,5.35E+18
2018-02-13 00:00:00 UTC,,3.82E+18,,3.38E+18,1.18E+18,,2.94E+17,,,1.18E+18,2.94E+18,7.94E+18,2.94E+18,,4.41E+17,,2.41E+19,3.82E+18,1.18E+18,2.94E+18,6.59E+18
2018-02-14 00:00:00 UTC,,4.44E+18,,2.91E+18,8.33E+17,4.16E+17,4.16E+17,,,9.71E+17,1.94E+18,8.33E+18,2.91E+18,,1.67E+18,,2.48E+19,4.44E+18,9.71E+17,2.91E+18,4.96E+18
2018-02-15 00:00:00 UTC,,2.15E+18,,3.15E+18,8.58E+17,2.86E+17,,,,7.15E+17,2.29E+18,6.44E+18,2.00E+18,,8.58E+17,,1.87E+19,2.15E+18,7.15E+17,2.00E+18,5.11E+18
2018-02-16 00:00:00 UTC,,4.03E+18,,2.02E+18,1.15E+18,2.88E+17,5.76E+17,,,1.15E+18,2.45E+18,8.49E+18,1.73E+18,,7.20E+17,,2.26E+19,4.03E+18,1.15E+18,1.73E+18,5.27E+18
2018-02-17 00:00:00 UTC,,3.56E+18,,3.70E+18,2.85E+17,2.85E+17,1.42E+17,,,9.97E+17,1.14E+18,7.27E+18,2.85E+18,,9.97E+17,,2.12E+19,3.56E+18,9.97E+17,2.85E+18,4.95E+18
2018-02-18 00:00:00 UTC,,3.31E+18,,2.59E+18,7.19E+17,,2.88E+17,,,8.63E+17,2.16E+18,8.63E+18,3.02E+18,,1.73E+18,,2.33E+19,3.31E+18,8.63E+17,3.02E+18,3.73E+18
2018-02-19 00:00:00 UTC,,3.67E+18,,1.98E+18,5.65E+17,,1.41E+17,,,9.89E+17,3.53E+18,7.91E+18,2.68E+18,,1.41E+18,,2.29E+19,3.67E+18,9.89E+17,2.68E+18,7.94E+18
2018-02-20 00:00:00 UTC,,3.42E+18,,2.23E+18,8.92E+17,1.49E+17,2.97E+17,,,1.64E+18,2.08E+18,6.99E+18,2.68E+18,,5.95E+17,,2.10E+19,3.42E+18,1.64E+18,2.68E+18,3.50E+18
2018-02-21 00:00:00 UTC,,3.13E+18,,4.02E+18,1.04E+18,2.98E+17,5.95E+17,,,1.34E+18,2.23E+18,8.78E+18,2.98E+18,,7.44E+17,,2.52E+19,3.13E+18,1.34E+18,2.98E+18,7.06E+18
2018-02-22 00:00:00 UTC,,2.86E+18,,3.01E+18,4.51E+17,,3.01E+17,,,1.35E+18,2.41E+18,8.57E+18,2.86E+18,,6.02E+17,,2.24E+19,2.86E+18,1.35E+18,2.86E+18,5.53E+18
2018-02-23 00:00:00 UTC,,3.73E+18,,1.64E+18,1.19E+18,,7.46E+17,,,7.46E+17,2.53E+18,7.31E+18,2.53E+18,,1.64E+18,,2.21E+19,3.73E+18,7.46E+17,2.53E+18,7.07E+18
2018-02-24 00:00:00 UTC,,3.27E+18,,3.12E+18,4.45E+17,5.94E+17,,,,1.04E+18,2.08E+18,7.57E+18,3.12E+18,,2.97E+17,,2.15E+19,3.27E+18,1.04E+18,3.12E+18,4.59E+18
2018-02-25 00:00:00 UTC,,3.15E+18,,3.90E+18,1.35E+18,,1.05E+18,,,1.65E+18,2.40E+18,9.15E+18,2.25E+18,,7.50E+17,,2.57E+19,3.15E+18,1.65E+18,2.25E+18,7.02E+18
2018-02-26 00:00:00 UTC,,2.25E+18,,2.70E+18,9.01E+17,6.01E+17,1.50E+17,,,1.20E+18,2.25E+18,8.41E+18,1.65E+18,,1.05E+18,,2.12E+19,2.25E+18,1.20E+18,1.65E+18,6.50E+18
2018-02-27 00:00:00 UTC,,2.97E+18,,2.97E+18,1.04E+18,5.93E+17,1.48E+17,,,1.34E+18,2.52E+18,8.31E+18,2.37E+18,,1.48E+18,,2.37E+19,2.97E+18,1.34E+18,2.37E+18,6.48E+18
2018-02-28 00:00:00 UTC,,2.24E+18,,3.29E+18,5.98E+17,,2.99E+17,,,1.35E+18,2.39E+18,8.68E+18,3.44E+18,,8.98E+17,,2.32E+19,2.24E+18,1.35E+18,3.44E+18,6.03E+18
2018-03-01 00:00:00 UTC,,4.78E+18,,3.43E+18,4.48E+17,2.99E+17,2.99E+17,,,1.64E+18,3.58E+18,7.32E+18,2.09E+18,,7.47E+17,,2.46E+19,4.78E+18,1.64E+18,2.09E+18,6.72E+18
2018-03-02 00:00:00 UTC,,3.60E+18,,2.25E+18,1.05E+18,3.00E+17,4.50E+17,,,2.10E+18,2.55E+18,7.95E+18,2.25E+18,,9.00E+17,,2.34E+19,3.60E+18,2.10E+18,2.25E+18,5.62E+18
2018-03-03 00:00:00 UTC,,3.15E+18,,3.00E+18,1.20E+18,4.50E+17,6.00E+17,,,1.35E+18,3.30E+18,9.15E+18,3.75E+18,,1.05E+18,,2.70E+19,3.15E+18,1.35E+18,3.75E+18,7.74E+18
2018-03-04 00:00:00 UTC,,4.31E+18,,2.23E+18,4.45E+17,,1.48E+17,,,1.19E+18,1.93E+18,8.91E+18,1.63E+18,,1.19E+18,,2.20E+19,4.31E+18,1.19E+18,1.63E+18,5.28E+18
2018-03-05 00:00:00 UTC,,3.05E+18,,3.37E+18,4.82E+17,1.61E+17,4.82E+17,,,1.61E+18,2.09E+18,7.87E+18,3.69E+18,,1.12E+18,,2.39E+19,3.05E+18,1.61E+18,3.69E+18,6.53E+18
2018-03-06 00:00:00 UTC,,4.92E+18,,3.45E+18,9.85E+17,4.92E+17,6.56E+17,,,1.15E+18,2.13E+18,6.73E+18,3.94E+18,,1.15E+18,,2.56E+19,4.92E+18,1.15E+18,3.94E+18,7.51E+18
2018-03-07 00:00:00 UTC,,3.77E+18,,1.31E+18,1.15E+18,,4.92E+17,,,1.31E+18,3.11E+18,1.07E+19,2.29E+18,,1.64E+18,,2.57E+19,3.77E+18,1.31E+18,2.29E+18,7.54E+18
2018-03-08 00:00:00 UTC,,3.59E+18,,2.94E+18,1.14E+18,3.27E+17,3.27E+17,,,1.31E+18,2.45E+18,9.80E+18,3.59E+18,,9.80E+17,,2.65E+19,3.59E+18,1.31E+18,3.59E+18,5.83E+18
2018-03-09 00:00:00 UTC,,3.45E+18,,3.12E+18,6.58E+17,,4.93E+17,,,1.32E+18,2.47E+18,8.06E+18,2.63E+18,,1.81E+18,,2.40E+19,3.45E+18,1.32E+18,2.63E+18,5.44E+18
2018-03-10 00:00:00 UTC,,4.43E+18,,2.62E+18,1.15E+18,1.64E+17,1.64E+17,,,1.31E+18,2.13E+18,7.87E+18,1.97E+18,,1.15E+18,,2.30E+19,4.43E+18,1.31E+18,1.97E+18,5.21E+18
2018-03-11 00:00:00 UTC,,4.71E+18,,2.92E+18,1.14E+18,,1.62E+17,1.62E+17,,9.74E+17,2.11E+18,8.60E+18,2.92E+18,,1.14E+18,,2.48E+19,4.71E+18,9.74E+17,2.92E+18,5.29E+18
2018-03-12 00:00:00 UTC,,3.45E+18,,1.81E+18,1.31E+18,1.64E+17,4.93E+17,,,1.31E+18,3.45E+18,8.87E+18,3.78E+18,,1.81E+18,,2.64E+19,3.45E+18,1.31E+18,3.78E+18,7.04E+18
2018-03-13 00:00:00 UTC,,4.29E+18,,1.98E+18,1.65E+18,1.65E+17,4.95E+17,,,2.14E+18,2.47E+18,9.24E+18,2.31E+18,,1.32E+18,,2.61E+19,4.29E+18,2.14E+18,2.31E+18,6.79E+18
2018-03-14 00:00:00 UTC,,4.85E+18,,2.43E+18,3.24E+17,1.62E+17,1.62E+17,,,1.62E+18,3.07E+18,7.77E+18,1.62E+18,,1.29E+18,,2.33E+19,4.85E+18,1.62E+18,1.62E+18,5.90E+18
2018-03-15 00:00:00 UTC,,3.26E+18,,2.12E+18,1.14E+18,1.63E+17,4.89E+17,,,1.47E+18,3.42E+18,7.33E+18,3.75E+18,,3.26E+17,,2.35E+19,3.26E+18,1.47E+18,3.75E+18,5.33E+18
2018-03-16 00:00:00 UTC,,4.30E+18,,2.81E+18,1.49E+18,1.65E+17,6.61E+17,,,1.49E+18,2.48E+18,8.26E+18,2.97E+18,,1.16E+18,,2.58E+19,4.30E+18,1.49E+18,2.97E+18,6.54E+18
2018-03-17 00:00:00 UTC,,4.86E+18,,2.43E+18,1.13E+18,,4.86E+17,,,9.72E+17,2.27E+18,9.07E+18,2.11E+18,,8.10E+17,,2.41E+19,4.86E+18,9.72E+17,2.11E+18,6.11E+18
2018-03-18 00:00:00 UTC,,2.86E+18,,3.03E+18,8.41E+17,,5.04E+17,,,2.69E+18,3.36E+18,8.07E+18,3.03E+18,,1.01E+18,,2.54E+19,2.86E+18,2.69E+18,3.03E+18,6.94E+18
2018-03-19 00:00:00 UTC,,3.99E+18,,1.56E+18,1.04E+18,3.47E+17,6.94E+17,,,2.26E+18,3.47E+18,9.20E+18,3.30E+18,,1.04E+18,,2.69E+19,3.99E+18,2.26E+18,3.30E+18,6.64E+18
2018-03-20 00:00:00 UTC,,2.57E+18,,2.40E+18,1.54E+18,,1.20E+18,,,1.03E+18,2.05E+18,7.01E+18,2.22E+18,,1.71E+18,,2.17E+19,2.57E+18,1.03E+18,2.22E+18,5.93E+18
2018-03-21 00:00:00 UTC,,5.52E+18,,2.41E+18,5.17E+17,1.72E+17,3.45E+17,,,1.90E+18,3.10E+18,7.59E+18,2.41E+18,,2.24E+18,,2.62E+19,5.52E+18,1.90E+18,2.41E+18,5.94E+18
2018-03-22 00:00:00 UTC,,3.60E+18,,3.77E+18,5.15E+17,3.43E+17,8.58E+17,,,1.72E+18,2.92E+18,6.86E+18,3.09E+18,,8.58E+17,,2.45E+19,3.60E+18,1.72E+18,3.09E+18,7.02E+18
2018-03-23 00:00:00 UTC,,2.58E+18,,3.44E+18,1.20E+18,5.16E+17,6.88E+17,,,1.20E+18,2.58E+18,7.23E+18,2.75E+18,,6.88E+17,,2.29E+19,2.58E+18,1.20E+18,2.75E+18,5.95E+18
2018-03-24 00:00:00 UTC,,3.97E+18,,2.59E+18,1.38E+18,,6.90E+17,,,1.55E+18,2.42E+18,9.49E+18,3.11E+18,,1.73E+18,,2.69E+19,3.97E+18,1.55E+18,3.11E+18,6.46E+18
2018-03-25 00:00:00 UTC,,2.30E+18,,2.84E+18,8.86E+17,1.77E+17,5.32E+17,,,1.24E+18,2.48E+18,9.22E+18,3.37E+18,,8.86E+17,,2.39E+19,2.30E+18,1.24E+18,3.37E+18,5.42E+18
2018-03-26 00:00:00 UTC,,3.18E+18,,3.51E+18,6.69E+17,1.67E+17,3.34E+17,,,2.34E+18,2.51E+18,9.36E+18,2.51E+18,,5.01E+17,,2.51E+19,3.18E+18,2.34E+18,2.51E+18,6.53E+18
2018-03-27 00:00:00 UTC,,4.64E+18,,3.44E+18,1.38E+18,,3.44E+17,,,2.58E+18,3.09E+18,7.05E+18,2.23E+18,,1.38E+18,,2.61E+19,4.64E+18,2.58E+18,2.23E+18,6.09E+18
2018-03-28 00:00:00 UTC,,3.50E+18,,3.85E+18,1.93E+18,,1.75E+17,,,1.05E+18,4.55E+18,6.65E+18,1.58E+18,,3.50E+17,,2.36E+19,3.50E+18,1.05E+18,1.58E+18,5.82E+18
2018-03-29 00:00:00 UTC,,3.93E+18,,3.42E+18,1.03E+18,1.71E+17,,,,1.71E+18,1.03E+18,9.06E+18,3.42E+18,,2.22E+18,,2.60E+19,3.93E+18,1.71E+18,3.42E+18,6.07E+18
2018-03-30 00:00:00 UTC,,3.43E+18,,2.74E+18,1.03E+18,5.15E+17,1.20E+18,,,1.54E+18,3.43E+18,1.01E+19,2.23E+18,,1.54E+18,,2.78E+19,3.43E+18,1.54E+18,2.23E+18,6.12E+18
2018-03-31 00:00:00 UTC,,4.14E+18,,1.21E+18,8.62E+17,3.45E+17,5.17E+17,,,2.07E+18,2.76E+18,7.59E+18,1.03E+18,,1.55E+18,,2.21E+19,4.14E+18,2.07E+18,1.03E+18,4.86E+18
